"partnerid","CntrIdPercent","CntrSgPercent","CntrUsPercent","CntrThPercent","CntrUkPercent","CntrInPercent","CntrOtherPercent","status"
"8ibt9","0.12","0.00","0.12","0.02","0.00","0.33","0.42","OK"
"8ibtd","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ibug","0.97","0.00","0.00","0.00","0.00","0.00","0.03","OK"
"8ibum","0.21","0.00","0.03","0.07","0.00","0.47","0.22","OK"
"8ibup","0.05","0.00","0.03","0.02","0.01","0.49","0.40","OK"
"8ibv4","0.04","0.00","0.05","0.02","0.01","0.63","0.26","OK"
"8ibw8","0.00","0.00","0.04","0.00","0.00","0.92","0.04","OK"
"8ibxb","0.56","0.00","0.04","0.00","0.00","0.10","0.30","OK"
"8iby6","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ic07","0.00","0.00","0.00","0.00","0.00","0.83","0.17","OK"
"8ic0m","0.23","0.00","0.05","0.00","0.00","0.40","0.31","OK"
"8ic0y","0.00","0.00","0.11","0.00","0.00","0.40","0.49","OK"
"8ic1e","0.00","0.00","0.00","0.00","0.67","0.00","0.33","OK"
"8ic1s","0.00","0.00","0.25","0.00","0.06","0.00","0.69","OK"
"8ic1t","0.81","0.00","0.04","0.00","0.00","0.00","0.16","OK"
"8ic26","0.03","0.00","0.10","0.03","0.03","0.31","0.51","OK"
"8ic2a","0.47","0.00","0.08","0.00","0.00","0.22","0.23","OK"
"8ic2e","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ic3a","0.11","0.00","0.11","0.00","0.00","0.67","0.11","OK"
"8ic3o","0.00","0.00","0.03","0.03","0.09","0.07","0.78","OK"
"8ic3w","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ic46","0.76","0.00","0.00","0.00","0.00","0.00","0.24","OK"
"8ic4i","0.75","0.00","0.00","0.00","0.00","0.00","0.25","OK"
"8ic4v","0.35","0.00","0.07","0.00","0.00","0.24","0.33","OK"
"8ic51","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ic55","0.00","0.00","0.00","0.00","0.00","0.67","0.33","OK"
"8ic56","0.00","0.00","0.00","0.00","0.00","0.63","0.38","OK"
"8ic59","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ic5b","0.00","0.00","0.00","0.00","0.00","0.88","0.13","OK"
"8ic63","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ic6b","0.04","0.00","0.00","0.00","0.00","0.62","0.34","OK"
"8ic6d","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ic78","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"8ic7z","0.00","0.00","0.00","0.00","0.00","0.70","0.30","OK"
"8ic8g","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ic9a","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ic9l","0.00","0.00","0.08","0.00","0.02","0.32","0.58","OK"
"8ic9x","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ica0","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ica1","0.00","0.00","0.03","0.00","0.00","0.03","0.94","OK"
"8icam","0.00","0.00","0.51","0.00","0.26","0.00","0.23","OK"
"8icaw","0.06","0.06","0.03","0.00","0.03","0.50","0.32","OK"
"8icb3","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8icb9","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8icbb","0.00","0.00","0.00","0.00","0.00","0.86","0.14","OK"
"8iccd","0.02","0.00","0.09","0.01","0.03","0.36","0.49","OK"
"8iccn","0.00","0.00","0.02","0.00","0.00","0.46","0.52","OK"
"8icd5","0.80","0.00","0.00","0.00","0.00","0.00","0.20","OK"
"8icd9","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8icdj","0.00","0.00","0.00","0.00","0.00","0.29","0.71","OK"
"8ice8","0.08","0.00","0.03","0.01","0.00","0.35","0.53","OK"
"8icee","0.00","0.00","0.00","0.00","0.00","0.91","0.09","OK"
"8icef","0.82","0.00","0.03","0.00","0.00","0.00","0.15","OK"
"8icfe","0.00","0.00","0.00","0.00","0.00","0.00","0.99","Observation"
"8icff","0.00","0.00","0.00","0.00","0.00","0.09","0.90","OK"
"8icgh","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8icgz","0.15","0.00","0.00","0.00","0.00","0.23","0.62","OK"
"8ichd","0.00","0.01","0.01","0.00","0.00","0.94","0.05","OK"
"8ichj","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ichk","0.22","0.00","0.07","0.00","0.01","0.36","0.34","OK"
"8ichw","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8icia","0.00","0.00","0.01","0.00","0.22","0.02","0.74","OK"
"8icim","0.75","0.00","0.00","0.00","0.00","0.00","0.25","OK"
"8icin","0.13","0.00","0.02","0.00","0.00","0.58","0.26","OK"
"8icix","0.09","0.00","0.05","0.00","0.00","0.18","0.68","OK"
"8icj3","0.03","0.00","0.02","0.00","0.00","0.80","0.15","OK"
"8icp7","0.02","0.00","0.03","0.00","0.01","0.41","0.52","OK"
"8icq7","0.43","0.00","0.00","0.00","0.00","0.00","0.57","OK"
"8icro","0.00","0.00","0.00","0.00","0.00","0.33","0.67","OK"
"8icsp","0.50","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8ictc","0.33","0.00","0.00","0.00","0.00","0.28","0.39","OK"
"8ictz","0.06","0.00","0.03","0.01","0.01","0.37","0.52","OK"
"8icu8","0.03","0.04","0.02","0.03","0.00","0.83","0.06","OK"
"8icu9","0.00","0.00","0.00","0.00","0.00","0.43","0.57","OK"
"8icuy","0.06","0.00","0.19","0.01","0.08","0.01","0.65","OK"
"8icv3","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8icvc","0.27","0.00","0.04","0.00","0.00","0.08","0.62","OK"
"8icwe","0.02","0.00","0.01","0.00","0.00","0.28","0.69","OK"
"8icx6","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8icxc","0.58","0.00","0.04","0.00","0.00","0.21","0.17","OK"
"8icxd","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8icxf","0.08","0.00","0.00","0.00","0.00","0.62","0.30","OK"
"8icxl","0.65","0.00","0.00","0.00","0.00","0.05","0.29","OK"
"8icyp","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8icyy","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8icz2","0.01","0.01","0.15","0.02","0.03","0.10","0.68","OK"
"8iczh","0.50","0.01","0.04","0.00","0.00","0.13","0.30","Observation"
"8id02","0.02","0.00","0.05","0.01","0.01","0.57","0.35","OK"
"8id03","0.01","0.00","0.05","0.00","0.00","0.51","0.42","OK"
"8id0o","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8id0y","0.00","0.00","0.06","0.13","0.00","0.00","0.81","OK"
"8id0z","0.08","0.00","0.05","0.00","0.00","0.27","0.59","OK"
"8id1a","0.00","0.00","0.00","0.00","0.00","0.14","0.86","OK"
"8id2w","0.00","0.00","0.00","0.00","0.00","0.88","0.13","OK"
"8id2z","0.00","0.00","0.33","0.02","0.02","0.05","0.59","OK"
"8id38","0.80","0.00","0.03","0.00","0.01","0.00","0.16","Fraud"
"8id48","0.80","0.00","0.03","0.00","0.01","0.00","0.17","Fraud"
"8id57","0.18","0.00","0.01","0.01","0.03","0.19","0.58","OK"
"8id5b","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8id5p","0.96","0.00","0.00","0.00","0.00","0.00","0.04","OK"
"8id6g","0.83","0.00","0.01","0.00","0.01","0.00","0.15","Fraud"
"8id6y","0.00","0.00","0.07","0.00","0.00","0.84","0.09","OK"
"8id6z","0.08","0.00","0.25","0.00","0.00","0.33","0.33","OK"
"8id7o","0.41","0.00","0.01","0.00","0.00","0.17","0.42","OK"
"8id7z","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8id89","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8id8o","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8id9y","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ida1","0.01","0.00","0.06","0.00","0.02","0.43","0.47","OK"
"8idbg","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8idbx","0.37","0.00","0.00","0.00","0.00","0.26","0.37","OK"
"8idc4","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iddj","0.00","0.00","0.00","0.98","0.00","0.00","0.02","OK"
"8iddv","0.00","0.00","0.00","0.67","0.00","0.00","0.33","OK"
"8iddw","0.00","0.08","0.00","0.00","0.00","0.17","0.75","OK"
"8ide1","0.00","0.13","0.00","0.00","0.00","0.00","0.87","OK"
"8idem","0.00","0.00","0.00","0.11","0.00","0.00","0.89","OK"
"8idf6","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8idfl","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8idgy","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8idgz","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8idh3","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8idhm","0.00","0.00","0.00","0.07","0.01","0.00","0.91","Fraud"
"8idhn","0.00","0.00","0.00","0.05","0.01","0.00","0.93","OK"
"8idhp","0.00","0.00","0.00","0.04","0.01","0.01","0.93","Fraud"
"8idhs","0.00","0.00","0.00","0.06","0.00","0.06","0.88","OK"
"8idhw","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8idhx","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8idhz","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8idi0","0.00","0.00","0.00","0.50","0.00","0.00","0.50","OK"
"8idi1","0.00","0.00","0.00","0.14","0.00","0.07","0.79","OK"
"8idi4","0.00","0.00","0.00","0.00","0.00","0.10","0.90","OK"
"8idi5","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8idi7","0.00","0.00","0.00","0.06","0.00","0.00","0.94","OK"
"8idit","0.02","0.00","0.00","0.00","0.00","0.00","0.98","Observation"
"8idiz","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8idmr","0.00","0.00","0.00","0.33","0.00","0.00","0.67","OK"
"8idn9","0.00","0.00","0.00","0.54","0.00","0.00","0.46","OK"
"8idnv","0.00","0.00","0.00","0.25","0.00","0.00","0.75","OK"
"8idny","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ido2","0.00","0.00","0.00","0.02","0.00","0.00","0.97","Fraud"
"8ido9","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8idoa","0.00","0.00","0.00","0.23","0.00","0.00","0.77","OK"
"8idob","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8idoc","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8idou","0.00","0.00","0.00","0.13","0.00","0.00","0.87","OK"
"8idpt","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ie5k","0.83","0.00","0.17","0.00","0.00","0.00","0.00","OK"
"8ie7p","0.00","0.00","0.00","0.00","0.00","0.25","0.75","OK"
"8ie98","0.00","0.00","0.00","0.00","0.00","0.03","0.97","OK"
"8ie9s","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ie9w","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8iea1","0.00","0.07","0.00","0.29","0.00","0.07","0.57","OK"
"8ieaq","0.00","0.01","0.00","0.16","0.00","0.00","0.83","OK"
"8ieaz","0.00","0.00","0.01","0.31","0.00","0.00","0.68","OK"
"8ieb4","0.00","0.00","0.00","0.55","0.00","0.00","0.45","OK"
"8iebt","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8iebx","0.29","0.00","0.29","0.00","0.00","0.00","0.43","OK"
"8ieeu","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ief6","0.29","0.00","0.29","0.00","0.00","0.00","0.43","OK"
"8iefb","0.76","0.00","0.01","0.00","0.00","0.00","0.22","OK"
"8iefl","0.01","0.00","0.03","0.00","0.01","0.84","0.10","OK"
"8iefs","0.30","0.00","0.00","0.00","0.00","0.40","0.30","OK"
"8ieg2","0.01","0.00","0.03","0.00","0.00","0.40","0.56","OK"
"8iegi","0.23","0.04","0.00","0.02","0.00","0.48","0.23","OK"
"8ieh3","0.29","0.00","0.29","0.00","0.00","0.00","0.43","OK"
"8iehk","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ieht","0.00","0.01","0.01","0.12","0.02","0.03","0.80","Observation"
"8iejt","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8ieky","0.91","0.00","0.00","0.00","0.00","0.09","0.00","OK"
"8iel9","0.42","0.00","0.04","0.01","0.00","0.19","0.35","OK"
"8ielh","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8iem5","0.58","0.00","0.25","0.00","0.00","0.00","0.17","OK"
"8iemd","0.50","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8ien9","0.29","0.00","0.29","0.00","0.00","0.00","0.43","OK"
"8iend","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ieo7","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ieol","0.00","0.00","0.13","0.00","0.04","0.08","0.75","OK"
"8iepn","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ieqn","0.00","0.00","0.00","0.00","0.00","0.20","0.80","OK"
"8ies6","0.09","0.00","0.00","0.00","0.00","0.64","0.27","OK"
"8ies8","0.02","0.00","0.03","0.01","0.00","0.59","0.36","OK"
"8iet9","0.03","0.00","0.01","0.01","0.01","0.38","0.55","OK"
"8ietw","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ieuh","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iev9","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ievj","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ievt","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8iewb","0.00","0.00","0.00","0.00","0.00","0.25","0.75","OK"
"8iex1","0.00","0.00","0.00","0.00","0.04","0.00","0.96","OK"
"8iex9","0.11","0.00","0.02","0.00","0.00","0.49","0.38","OK"
"8iexi","0.29","0.00","0.29","0.00","0.00","0.00","0.43","OK"
"8iext","0.33","0.00","0.33","0.00","0.00","0.00","0.33","OK"
"8iezk","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8if13","0.07","0.00","0.00","0.00","0.00","0.39","0.55","OK"
"8if2b","0.00","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8if3m","0.71","0.00","0.14","0.00","0.00","0.00","0.14","OK"
"8if5p","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8if6n","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8if9o","0.00","0.00","0.07","0.01","0.01","0.22","0.69","OK"
"8ifa1","0.02","0.00","0.00","0.49","0.00","0.00","0.47","Observation"
"8ifan","0.95","0.00","0.00","0.00","0.00","0.00","0.05","OK"
"8ifeo","0.25","0.00","0.00","0.00","0.00","0.00","0.75","OK"
"8iff5","0.00","0.00","0.01","0.00","0.00","0.00","0.99","OK"
"8iffk","0.02","0.00","0.00","0.01","0.00","0.05","0.92","OK"
"8ifg0","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ifgn","0.80","0.00","0.00","0.00","0.00","0.00","0.20","OK"
"8ifgy","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ifik","0.04","0.00","0.02","0.00","0.00","0.66","0.28","OK"
"8ifjn","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ifl0","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ifm5","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ifma","0.00","0.00","0.11","0.00","0.00","0.00","0.89","OK"
"8ifmk","0.00","0.00","0.25","0.00","0.00","0.75","0.00","OK"
"8ifmn","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8ifna","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ifnd","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ifog","0.01","0.00","0.70","0.01","0.01","0.10","0.17","Observation"
"8ifov","0.00","0.00","0.18","0.00","0.00","0.01","0.81","OK"
"8ifqc","0.82","0.00","0.04","0.00","0.00","0.00","0.14","OK"
"8ifqk","0.00","0.00","0.03","0.00","0.00","0.14","0.84","OK"
"8ift5","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ifvm","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ifvn","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ifwd","0.00","0.00","0.00","0.09","0.00","0.00","0.91","OK"
"8ifzw","0.00","0.00","0.00","0.00","0.00","0.75","0.25","OK"
"8ig0z","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ig13","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ig1u","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ig2i","0.00","0.00","0.00","0.00","0.00","0.33","0.67","OK"
"8ig5c","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ig6n","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ig76","0.00","0.00","0.00","0.00","0.00","0.20","0.80","OK"
"8ig89","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ig8i","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8igah","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8igb7","0.00","0.00","0.00","0.00","0.00","0.91","0.09","OK"
"8igbs","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8igbt","0.33","0.00","0.33","0.00","0.00","0.00","0.33","OK"
"8igbu","0.40","0.00","0.20","0.00","0.00","0.00","0.40","OK"
"8igc1","0.07","0.00","0.04","0.01","0.01","0.58","0.30","OK"
"8igcb","0.00","0.00","0.00","0.20","0.10","0.10","0.60","OK"
"8igdb","0.33","0.00","0.33","0.00","0.00","0.00","0.33","OK"
"8igdz","0.00","0.00","0.00","0.00","0.00","0.20","0.80","OK"
"8ige7","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8igej","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8igem","0.73","0.00","0.00","0.00","0.00","0.00","0.27","OK"
"8igfs","0.64","0.00","0.13","0.02","0.00","0.00","0.21","OK"
"8igh8","0.17","0.00","0.17","0.00","0.00","0.00","0.67","OK"
"8ighm","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8igi0","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8igi2","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8igih","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8igj2","0.00","0.00","0.00","0.00","0.02","0.00","0.98","OK"
"8igj3","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8igji","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8igkk","0.00","0.00","0.00","0.50","0.00","0.00","0.50","OK"
"8igkp","0.11","0.00","0.11","0.00","0.06","0.28","0.44","OK"
"8igl1","0.73","0.00","0.00","0.00","0.00","0.06","0.21","OK"
"8igl7","0.00","0.00","0.00","0.24","0.00","0.00","0.76","OK"
"8iglk","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8igm1","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8igm8","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ignc","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8igne","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8igo0","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8igo3","0.00","0.01","0.00","0.03","0.00","0.00","0.96","OK"
"8igo7","0.00","0.01","0.00","0.14","0.00","0.01","0.84","Fraud"
"8igox","0.00","0.00","0.09","0.00","0.00","0.82","0.09","OK"
"8igpi","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8igpr","0.75","0.00","0.00","0.00","0.00","0.00","0.25","OK"
"8igq7","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8igql","0.00","0.00","0.00","0.14","0.00","0.00","0.86","OK"
"8igqx","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"8igsi","0.00","0.00","0.24","0.00","0.00","0.71","0.05","OK"
"8igv1","0.93","0.00","0.01","0.00","0.00","0.00","0.06","Observation"
"8igvd","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8igy3","0.26","0.00","0.43","0.00","0.00","0.13","0.17","OK"
"8igzo","0.50","0.00","0.50","0.00","0.00","0.00","0.00","OK"
"8igzs","0.33","0.00","0.33","0.00","0.00","0.00","0.33","OK"
"8igzy","0.33","0.00","0.33","0.00","0.00","0.00","0.33","OK"
"8igzz","0.50","0.00","0.50","0.00","0.00","0.00","0.00","OK"
"8ih1h","0.00","0.00","0.00","0.21","0.00","0.07","0.71","OK"
"8ih1j","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ih20","0.00","0.04","0.00","0.00","0.00","0.23","0.73","OK"
"8ih2n","0.00","0.00","0.00","0.05","0.00","0.00","0.95","OK"
"8ih3o","0.50","0.00","0.00","0.00","0.00","0.25","0.25","OK"
"8ih4k","0.01","0.01","0.00","0.00","0.16","0.00","0.82","OK"
"8ih7l","0.00","0.00","0.00","0.03","0.03","0.00","0.94","OK"
"8iha2","0.07","0.00","0.07","0.00","0.00","0.49","0.36","OK"
"8ihab","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ihac","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8ihaj","0.00","0.00","0.00","0.00","0.00","0.95","0.05","OK"
"8ihba","0.01","0.00","0.08","0.01","0.00","0.77","0.13","OK"
"8ihbo","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ihbx","0.04","0.00","0.03","0.00","0.00","0.69","0.24","OK"
"8ihc4","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ihcj","0.00","0.00","0.02","0.00","0.00","0.89","0.09","OK"
"8ihck","0.00","0.00","0.00","0.00","0.00","0.46","0.54","OK"
"8ihct","0.90","0.00","0.00","0.00","0.00","0.05","0.05","OK"
"8ihcu","0.20","0.00","0.00","0.00","0.00","0.00","0.80","OK"
"8ihd5","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ihdv","0.23","0.00","0.00","0.00","0.00","0.17","0.60","OK"
"8ihe5","0.02","0.00","0.02","0.00","0.00","0.57","0.38","OK"
"8ihg7","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ihij","0.00","0.00","0.00","0.12","0.00","0.00","0.88","OK"
"8ihik","0.00","0.00","0.78","0.00","0.00","0.00","0.22","OK"
"8ihj5","0.00","0.00","0.50","0.00","0.00","0.00","0.50","OK"
"8ihk7","0.02","0.00","0.01","0.01","0.01","0.77","0.17","Observation"
"8ihkj","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ihkt","0.02","0.00","0.01","0.00","0.00","0.85","0.13","OK"
"8ihl9","0.03","0.00","0.01","0.02","0.00","0.44","0.51","OK"
"8ihlc","0.00","0.00","0.00","0.00","0.00","0.25","0.75","OK"
"8ihlr","0.61","0.00","0.09","0.00","0.00","0.16","0.14","OK"
"8ihn7","0.81","0.00","0.01","0.00","0.00","0.02","0.16","OK"
"8ihna","0.21","0.00","0.04","0.00","0.00","0.36","0.39","OK"
"8ihnk","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ihoa","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ihon","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"8ihot","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ihpi","0.02","0.00","0.02","0.00","0.06","0.00","0.90","OK"
"8ihpz","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ihqx","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"8ihrz","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ihs5","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ihsd","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8ihsp","0.92","0.00","0.01","0.00","0.00","0.00","0.07","OK"
"8ihss","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8ihth","0.48","0.00","0.00","0.00","0.00","0.05","0.48","OK"
"8ihtv","0.07","0.00","0.00","0.00","0.00","0.45","0.48","OK"
"8ihty","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ihue","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ihuk","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ihup","0.15","0.00","0.02","0.01","0.01","0.24","0.57","OK"
"8ihuv","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ihv1","0.00","0.00","0.00","0.00","0.00","0.48","0.52","OK"
"8ihvb","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ihwm","0.00","0.00","0.00","0.00","0.00","0.42","0.58","OK"
"8ihxl","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ihxm","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ihxo","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ihxp","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ihy6","0.00","0.00","0.50","0.00","0.00","0.00","0.50","OK"
"8ihyb","0.00","0.00","0.20","0.00","0.00","0.00","0.80","OK"
"8ihyi","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ihz5","0.92","0.00","0.00","0.00","0.00","0.08","0.00","OK"
"8ihzv","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ihzw","0.00","0.00","0.11","0.00","0.00","0.00","0.89","OK"
"8ihzy","0.00","0.00","0.00","0.00","0.00","0.29","0.71","OK"
"8ii07","0.00","0.00","0.00","0.00","0.00","0.67","0.33","OK"
"8ii0g","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ii0i","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ii0k","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ii0o","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ii11","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ii14","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ii1p","0.00","0.00","0.14","0.00","0.00","0.00","0.86","OK"
"8ii1r","0.00","0.00","0.01","0.00","0.00","0.95","0.04","OK"
"8ii26","0.00","0.00","0.03","0.01","0.00","0.00","0.96","OK"
"8ii2b","0.00","0.00","0.00","0.00","0.00","0.20","0.80","OK"
"8ii2l","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ii3a","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ii3c","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
