"partnerid","CntrIdPercent","CntrSgPercent","CntrUsPercent","CntrThPercent","CntrUkPercent","CntrInPercent","CntrOtherPercent","status"
"du6vf","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"du6wh","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du6wu","0.04","0.00","0.04","0.00","0.00","0.54","0.39","OK"
"du6x0","0.00","0.00","0.00","0.31","0.00","0.00","0.69","OK"
"du6x2","0.02","0.02","0.03","0.00","0.00","0.56","0.38","OK"
"du6x6","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du6y8","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du6yd","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"du6z1","0.22","0.00","0.75","0.00","0.00","0.00","0.03","Fraud"
"du6z5","0.00","0.00","0.00","0.00","0.00","0.93","0.06","OK"
"du70g","0.20","0.00","0.07","0.00","0.00","0.53","0.20","OK"
"du70i","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du70l","0.00","0.00","0.00","0.00","0.00","0.00","1.00","Fraud"
"du70y","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du71a","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du71l","0.61","0.00","0.03","0.00","0.00","0.10","0.25","OK"
"du72f","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du72k","0.40","0.00","0.00","0.00","0.00","0.40","0.20","OK"
"du736","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du740","0.00","0.00","0.00","0.00","0.00","0.83","0.17","OK"
"du74h","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du74v","0.00","0.00","0.03","0.00","0.00","0.94","0.03","OK"
"du74y","0.77","0.00","0.06","0.00","0.00","0.00","0.17","Fraud"
"du74z","0.00","0.00","0.00","0.00","0.00","0.96","0.04","Observation"
"du75b","0.03","0.00","0.64","0.00","0.00","0.00","0.33","OK"
"du766","0.71","0.00","0.14","0.00","0.00","0.00","0.14","OK"
"du76a","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"du76l","0.00","0.00","0.00","0.00","0.00","0.10","0.90","OK"
"du76n","0.02","0.01","0.37","0.01","0.03","0.09","0.47","Observation"
"du76p","0.00","0.60","0.00","0.00","0.00","0.00","0.40","OK"
"du771","0.18","0.00","0.00","0.04","0.00","0.28","0.50","Observation"
"du779","0.00","0.00","0.00","0.00","0.00","0.29","0.71","OK"
"du77a","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"du77c","0.45","0.00","0.01","0.02","0.00","0.36","0.16","Fraud"
"du77i","0.00","0.45","0.00","0.00","0.00","0.00","0.55","OK"
"du77k","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"du785","0.00","0.00","0.03","0.00","0.00","0.30","0.68","OK"
"du786","0.00","0.00","0.00","0.03","0.00","0.90","0.07","OK"
"du78e","0.73","0.02","0.06","0.00","0.00","0.00","0.19","OK"
"du78p","0.75","0.00","0.00","0.00","0.00","0.00","0.25","OK"
"du795","0.33","0.00","0.00","0.00","0.00","0.00","0.67","OK"
"du797","0.17","0.00","0.00","0.17","0.00","0.00","0.67","OK"
"du79d","0.45","0.00","0.00","0.00","0.00","0.00","0.54","Fraud"
"du7ab","0.06","0.00","0.04","0.03","0.00","0.21","0.66","OK"
"du7aj","0.03","0.02","0.02","0.05","0.01","0.49","0.39","OK"
"du7av","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"du7b7","0.04","0.00","0.03","0.00","0.01","0.23","0.69","OK"
"du7bu","0.59","0.00","0.03","0.00","0.00","0.06","0.31","Fraud"
"du7ce","0.00","0.00","0.13","0.00","0.00","0.00","0.88","OK"
"du7cw","0.00","0.00","0.01","0.00","0.00","0.28","0.70","OK"
"du7dc","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du7de","0.00","0.02","0.01","0.00","0.00","0.00","0.96","OK"
"du7df","0.00","0.00","0.40","0.20","0.00","0.00","0.40","OK"
"du7dj","0.00","0.00","0.25","0.00","0.00","0.00","0.75","OK"
"du7dk","0.00","0.03","0.01","0.02","0.00","0.00","0.93","Observation"
"du7do","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du7dp","0.00","0.00","0.33","0.00","0.00","0.00","0.67","OK"
"du7dq","0.00","0.01","0.00","0.33","0.00","0.02","0.64","Observation"
"du7dr","0.00","0.00","0.20","0.06","0.00","0.03","0.72","OK"
"du7eq","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"du7f0","0.00","0.00","0.00","0.00","0.00","0.25","0.75","OK"
"du7f2","0.45","0.06","0.10","0.00","0.00","0.00","0.39","OK"
"du7f9","0.00","0.00","0.94","0.00","0.02","0.00","0.03","OK"
"du7g1","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du7gd","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du7go","0.10","0.00","0.01","0.02","0.00","0.31","0.56","OK"
"du7gs","0.36","0.00","0.00","0.00","0.00","0.50","0.14","OK"
"du7gv","0.09","0.00","0.00","0.00","0.00","0.66","0.25","OK"
"du7h1","0.03","0.00","0.00","0.00","0.00","0.47","0.50","OK"
"du7i2","0.00","0.00","0.00","0.00","0.00","0.40","0.60","OK"
"du7i4","0.00","0.00","0.00","0.00","0.00","0.96","0.03","OK"
"du7io","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du7j1","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du7j5","0.00","0.00","0.00","0.25","0.00","0.00","0.75","OK"
"du7j6","0.00","0.00","0.00","0.23","0.00","0.00","0.77","OK"
"du7ja","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du7jf","0.01","0.00","0.00","0.01","0.00","0.78","0.19","OK"
"du7jl","0.01","0.00","0.01","0.01","0.00","0.75","0.22","OK"
"du7jn","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du7js","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du7l6","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"du7mo","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du7mz","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"du7na","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"du7nz","0.25","0.13","0.00","0.00","0.00","0.00","0.63","OK"
"du7ov","0.00","0.01","0.63","0.01","0.03","0.04","0.29","Observation"
"du7ow","0.90","0.00","0.01","0.00","0.00","0.00","0.09","Fraud"
"du7pd","0.00","0.00","1.00","0.00","0.00","0.00","0.00","Fraud"
"du7pv","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du7q3","0.00","0.00","0.00","0.00","0.03","0.00","0.97","OK"
"du7qa","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"du7ql","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du7qq","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du7ra","0.01","0.00","0.69","0.00","0.12","0.00","0.18","OK"
"du7s4","0.00","0.00","0.25","0.00","0.00","0.25","0.50","OK"
"du7sa","0.01","0.00","0.00","0.01","0.01","0.57","0.40","OK"
"du7sj","0.05","0.00","0.10","0.02","0.00","0.37","0.47","OK"
"du7st","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"du7uz","0.31","0.01","0.07","0.01","0.00","0.20","0.41","OK"
"du7vq","0.02","0.01","0.00","0.01","0.05","0.05","0.86","OK"
"du7vt","0.50","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"du7wi","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du7wy","0.01","0.01","0.03","0.00","0.01","0.83","0.12","OK"
"du7ys","0.00","0.00","0.00","0.00","0.04","0.00","0.96","OK"
"du7yu","0.00","0.00","0.00","0.00","0.02","0.00","0.98","OK"
"du7yv","0.00","0.00","0.00","0.00","0.07","0.00","0.93","OK"
"du7yz","0.00","0.00","0.00","0.00","0.05","0.00","0.95","OK"
"du7zv","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"du804","0.40","0.00","0.07","0.00","0.00","0.33","0.20","OK"
"du806","0.89","0.00","0.00","0.00","0.00","0.02","0.09","OK"
"du80i","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du80k","0.00","0.00","0.00","0.00","0.00","0.04","0.96","OK"
"du80n","0.07","0.00","0.12","0.02","0.02","0.37","0.39","OK"
"du81q","0.00","0.00","0.08","0.00","0.00","0.00","0.92","OK"
"du81v","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du81x","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du82l","0.64","0.00","0.00","0.00","0.00","0.08","0.27","OK"
"du83b","0.73","0.00","0.03","0.00","0.00","0.00","0.24","OK"
"du83f","0.42","0.02","0.27","0.00","0.00","0.02","0.27","OK"
"du83r","0.78","0.00","0.00","0.00","0.00","0.00","0.22","OK"
"du83t","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du83u","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du83w","0.00","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"du868","0.00","0.00","0.00","0.99","0.00","0.00","0.01","Observation"
"du87s","0.04","0.00","0.02","0.00","0.00","0.54","0.41","OK"
"du88a","0.89","0.00","0.00","0.00","0.00","0.00","0.11","OK"
"du88k","0.00","0.00","0.00","0.00","0.05","0.74","0.21","OK"
"du892","0.01","0.00","0.03","0.00","0.00","0.78","0.18","OK"
"du894","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du89d","0.00","0.00","0.10","0.07","0.03","0.00","0.80","OK"
"du8ah","0.00","0.00","0.00","0.02","0.03","0.00","0.94","OK"
"du8b5","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"du8be","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du8bm","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"du8bz","0.00","0.00","0.01","0.00","0.00","0.00","0.99","Observation"
"du8cc","0.00","0.00","0.02","0.00","0.02","0.69","0.27","OK"
"du8cp","0.40","0.02","0.00","0.04","0.01","0.16","0.37","OK"
"du8cq","0.24","0.02","0.00","0.04","0.00","0.16","0.53","Fraud"
"du8d1","0.36","0.01","0.03","0.03","0.00","0.08","0.49","Fraud"
"du8dg","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du8dn","0.25","0.00","0.00","0.00","0.00","0.13","0.63","OK"
"du8dp","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"du8e0","0.07","0.00","0.01","0.01","0.00","0.48","0.42","OK"
"du8e1","0.02","0.00","0.02","0.04","0.00","0.64","0.29","OK"
"du8e3","0.03","0.00","0.00","0.03","0.00","0.76","0.17","OK"
"du8g2","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du8g5","0.00","0.00","0.00","0.11","0.00","0.68","0.21","OK"
"du8gp","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du8hs","0.11","0.00","0.27","0.00","0.15","0.00","0.46","OK"
"du8ie","0.00","0.00","0.18","0.00","0.07","0.29","0.46","OK"
"du8il","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"du8jf","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du8jl","0.01","0.05","0.21","0.00","0.08","0.30","0.35","OK"
"du8jp","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"du8jr","0.01","0.00","0.02","0.01","0.00","0.76","0.20","OK"
"du8l8","0.01","0.05","0.00","0.16","0.01","0.07","0.70","Observation"
"du8lc","0.00","0.00","0.00","0.00","0.00","0.92","0.08","OK"
"du8lf","0.86","0.00","0.03","0.00","0.00","0.00","0.10","OK"
"du8lg","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du8ll","0.02","0.00","0.01","0.00","0.00","0.71","0.25","OK"
"du8lu","0.00","0.00","0.00","0.00","0.01","0.00","0.99","OK"
"du8lw","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du8lz","0.00","0.00","0.00","0.00","0.00","0.00","1.00","Fraud"
"du8m8","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du8mc","0.29","0.00","0.66","0.00","0.00","0.00","0.05","OK"
"du8ml","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du8mp","0.98","0.00","0.00","0.00","0.00","0.00","0.02","Fraud"
"du8mq","0.42","0.00","0.05","0.00","0.00","0.21","0.32","OK"
"du8nk","0.26","0.00","0.02","0.02","0.00","0.21","0.48","OK"
"du8nx","0.00","0.00","0.00","0.00","0.00","0.80","0.20","OK"
"du8ny","0.00","0.00","0.01","0.00","0.00","0.57","0.41","Observation"
"du8p8","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du8po","0.50","0.00","0.00","0.00","0.42","0.00","0.08","OK"
"du8pp","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du8q4","0.69","0.00","0.02","0.00","0.00","0.01","0.28","OK"
"du8qr","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"du8qu","0.01","0.00","0.22","0.03","0.04","0.21","0.49","OK"
"du8qv","0.17","0.00","0.05","0.01","0.01","0.14","0.62","OK"
"du8rj","0.00","0.00","0.18","0.00","0.09","0.55","0.18","OK"
"du8s1","0.02","0.00","0.02","0.00","0.00","0.63","0.32","OK"
"du8sq","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du8t4","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"du8tt","0.00","0.00","0.00","1.00","0.00","0.00","0.00","Fraud"
"du8tv","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"du8ui","0.42","0.01","0.03","0.05","0.00","0.09","0.40","OK"
"du8uj","0.43","0.00","0.11","0.00","0.00","0.03","0.44","OK"
"du8wb","0.02","0.00","0.01","0.00","0.01","0.67","0.28","OK"
"du8x7","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du8y2","0.68","0.01","0.03","0.00","0.00","0.00","0.28","OK"
"du8y3","0.40","0.00","0.00","0.00","0.00","0.00","0.60","OK"
"du8z4","0.11","0.00","0.22","0.00","0.00","0.33","0.33","OK"
"du8zg","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du8zw","0.22","0.00","0.00","0.00","0.00","0.11","0.67","OK"
"du900","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du908","0.00","0.00","0.00","0.00","0.00","0.00","0.99","OK"
"du909","0.35","0.03","0.02","0.02","0.00","0.10","0.47","OK"
"du90k","0.42","0.00","0.02","0.06","0.00","0.10","0.40","OK"
"du90n","0.00","0.00","0.00","0.00","0.07","0.18","0.74","OK"
"du917","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du91b","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du91g","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du91p","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"du920","0.00","0.00","0.00","0.00","0.00","0.67","0.33","OK"
"du92d","0.00","0.00","0.00","0.00","0.00","0.77","0.23","OK"
"du92e","0.00","0.00","0.00","0.14","0.00","0.86","0.00","OK"
"du92l","0.05","0.00","0.02","0.00","0.00","0.78","0.15","OK"
"du93j","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du93r","0.00","0.00","0.00","0.00","0.00","0.90","0.10","OK"
"du93x","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du943","0.88","0.00","0.00","0.00","0.00","0.00","0.13","OK"
"du94i","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du94j","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"du94o","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du94q","0.02","0.01","0.06","0.00","0.00","0.71","0.19","OK"
"du94r","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du94s","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du94t","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du94u","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du94y","0.00","0.00","0.00","0.00","0.00","0.67","0.33","OK"
"du957","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du960","0.00","0.00","0.05","0.00","0.00","0.86","0.09","OK"
"du964","0.02","0.00","0.02","0.00","0.00","0.67","0.30","OK"
"du966","0.04","0.00","0.00","0.00","0.00","0.61","0.35","OK"
"du969","0.75","0.00","0.00","0.00","0.00","0.00","0.25","OK"
"du96a","0.00","0.00","0.23","0.22","0.10","0.00","0.45","Fraud"
"du97x","0.01","0.00","0.07","0.00","0.03","0.01","0.88","OK"
"du98a","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du98s","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du98z","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"du995","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du99z","0.00","0.00","0.01","0.00","0.00","0.90","0.09","Observation"
"du9am","0.00","0.00","0.00","0.00","0.00","0.86","0.13","OK"
"du9au","0.33","0.08","0.00","0.00","0.00","0.00","0.58","OK"
"du9bo","0.00","0.00","0.00","0.00","0.01","0.00","0.99","OK"
"du9bp","0.00","0.00","0.00","0.00","0.01","0.00","0.99","OK"
"du9bq","0.00","0.00","0.00","0.00","0.02","0.00","0.98","OK"
"du9br","0.00","0.00","0.00","0.00","0.04","0.00","0.96","OK"
"du9bs","0.00","0.00","0.00","0.00","0.06","0.00","0.94","OK"
"du9bt","0.00","0.00","0.00","0.00","0.05","0.00","0.95","OK"
"du9bu","0.00","0.00","0.00","0.00","0.05","0.00","0.95","OK"
"du9bx","0.00","0.00","0.00","0.00","0.05","0.00","0.95","OK"
"du9c9","0.22","0.00","0.02","0.02","0.00","0.22","0.52","OK"
"du9cl","0.00","0.00","0.50","0.00","0.00","0.00","0.50","OK"
"du9cn","0.09","0.00","0.02","0.00","0.00","0.54","0.35","OK"
"du9cs","0.00","0.00","0.00","0.00","0.00","0.40","0.60","OK"
"du9d4","0.71","0.00","0.03","0.00","0.00","0.06","0.21","OK"
"du9d7","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du9dp","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du9e6","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du9e8","0.00","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"du9eb","0.01","0.00","0.94","0.00","0.00","0.00","0.05","OK"
"du9ej","0.25","0.00","0.25","0.00","0.00","0.25","0.25","OK"
"du9ek","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du9ew","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du9fa","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du9fl","0.00","0.00","0.00","0.00","0.00","0.75","0.25","OK"
"du9gd","0.02","0.00","0.02","0.00","0.00","0.05","0.91","Fraud"
"du9gq","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du9h8","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du9i2","0.01","0.00","0.00","0.00","0.00","0.00","0.99","OK"
"du9ig","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du9ir","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"du9iw","0.07","0.00","0.00","0.00","0.00","0.07","0.86","OK"
"du9j0","0.25","0.00","0.00","0.00","0.00","0.25","0.50","OK"
"du9j1","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du9kp","0.00","0.00","0.00","0.00","0.00","0.06","0.94","OK"
"du9ly","0.86","0.00","0.14","0.00","0.00","0.00","0.00","OK"
"du9n4","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du9nn","0.00","0.00","0.00","0.00","0.00","0.00","1.00","Fraud"
"du9ns","0.33","0.00","0.00","0.11","0.00","0.00","0.56","OK"
"du9px","0.00","0.00","0.00","0.00","0.00","0.67","0.33","OK"
"du9qd","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"du9sx","0.52","0.00","0.02","0.11","0.00","0.05","0.29","Fraud"
"du9t6","0.57","0.00","0.03","0.00","0.00","0.03","0.37","OK"
"du9tr","0.05","0.00","0.05","0.00","0.00","0.52","0.38","OK"
"du9u0","0.53","0.00","0.00","0.00","0.00","0.00","0.47","OK"
"du9vi","0.00","0.00","0.50","0.00","0.00","0.50","0.00","OK"
"du9vt","0.04","0.00","0.00","0.02","0.02","0.35","0.57","OK"
"du9w4","0.00","0.00","0.40","0.00","0.00","0.00","0.60","OK"
"du9wq","0.44","0.06","0.00","0.06","0.00","0.13","0.31","OK"
"du9ww","0.00","0.00","0.00","0.00","0.04","0.00","0.96","OK"
"du9x3","0.00","0.11","0.00","0.00","0.00","0.00","0.89","OK"
"du9x4","0.79","0.00","0.03","0.00","0.00","0.04","0.15","OK"
"du9x7","0.67","0.00","0.33","0.00","0.00","0.00","0.00","OK"
"du9xl","0.00","0.00","0.00","0.00","0.00","0.78","0.22","OK"
"du9xo","0.00","0.00","0.02","0.00","0.19","0.07","0.71","OK"
"du9xq","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"du9yb","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"du9zv","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dua05","0.00","0.00","0.00","0.00","0.00","0.88","0.13","OK"
"dua1r","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dua2j","0.00","0.00","0.02","0.00","0.03","0.00","0.94","OK"
"dua2v","0.00","0.00","0.00","0.00","0.00","0.67","0.33","OK"
"dua38","0.00","0.00","0.00","0.00","0.00","0.84","0.16","OK"
"dua39","0.82","0.00","0.01","0.00","0.00","0.00","0.17","OK"
"dua3a","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dua3s","0.56","0.00","0.00","0.00","0.00","0.11","0.33","OK"
"dua4e","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dua4x","0.01","0.00","0.00","0.00","0.01","0.01","0.97","OK"
"dua6l","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dua6m","0.00","0.00","0.00","0.00","0.00","0.05","0.95","OK"
"dua7f","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dua80","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dua89","0.00","0.00","0.50","0.00","0.00","0.00","0.50","OK"
"dua9b","0.54","0.00","0.00","0.00","0.00","0.22","0.24","OK"
"dua9x","0.13","0.00","0.00","0.00","0.00","0.88","0.00","OK"
"dua9z","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"duaac","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"duaao","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"duaap","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"duack","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"duacs","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"duacv","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"duad0","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"duadb","0.00","0.00","0.01","0.00","0.00","0.83","0.15","OK"
"duadg","0.00","0.00","0.00","0.18","0.00","0.08","0.74","OK"
"duafi","0.00","0.00","0.89","0.02","0.00","0.02","0.06","OK"
"duahs","0.50","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"duaip","0.00","0.00","0.00","0.00","0.00","0.07","0.92","OK"
"duaj2","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"duaju","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"duak0","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"duaka","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"duao1","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"duaog","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"duaoj","0.86","0.00","0.14","0.00","0.00","0.00","0.00","OK"
"duapi","0.00","0.00","0.17","0.17","0.17","0.00","0.50","OK"
"duas5","0.00","0.00","0.00","0.00","0.00","0.88","0.13","OK"
"duask","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"duaso","0.00","0.00","0.00","0.00","0.00","0.67","0.33","OK"
"duasp","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"duauo","0.13","0.00","0.00","0.00","0.00","0.83","0.04","OK"
"duauq","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"duav0","0.50","0.00","0.00","0.00","0.00","0.50","0.00","OK"
"duaw9","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"duaxb","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"duaxn","0.00","0.00","0.99","0.00","0.00","0.00","0.00","OK"
"dunny","0.00","0.00","0.00","0.00","0.00","0.02","0.98","OK"
"dunpn","0.73","0.00","0.00","0.00","0.00","0.00","0.27","OK"
"dunrj","0.00","0.00","0.08","0.00","0.00","0.92","0.00","OK"
"dunrl","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dunry","0.14","0.00","0.09","0.01","0.00","0.08","0.69","OK"
"dunsq","0.08","0.00","0.17","0.03","0.00","0.06","0.66","OK"
"dunt1","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dunun","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dunv8","0.00","0.00","0.09","0.07","0.04","0.01","0.79","OK"
"dunvb","0.00","0.00","0.26","0.10","0.00","0.00","0.64","Observation"
"dunvo","0.00","0.00","0.33","0.08","0.00","0.00","0.58","OK"
"dunvq","0.01","0.00","0.00","0.02","0.00","0.47","0.49","OK"
"duo0s","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"duo2t","0.00","0.00","0.01","0.00","0.00","0.86","0.12","OK"
"duo3s","0.00","0.00","0.00","0.00","0.00","0.62","0.38","OK"
"duo43","0.04","0.00","0.02","0.00","0.00","0.70","0.23","OK"
