"partnerid","AvgClickAtMorning","AvgClickAtAfternoon","AvgClickAtEvening","AvgClickAtNight","MaxClickAtMorning","MaxClickAtAfternoon","MaxClickAtEvening","MaxClickAtNight","SkewAtMorning","SkewAtAfternoon","SkewAtEvening","SkewAtNight","TimeatVarianceAtMorning","TimeatVarianceAtAfternoon","TimeatVarianceAtEvening","TimeatVarianceAtNight","status"
"8i9p7","2.00","2.00","2.33","6.33","2","3","4","12",\N,"0.00","0.38","0.45","0.00","1.00","1.56","17.56","OK"
"8i9p8","1.67","2.33","1.00","3.00","3","3","1","4","0.71","0.71",\N,"0.00","0.89","0.22","0.00","0.67","OK"
"8i9pt",\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8i9q6",\N,"1.00","3.00","1.00",\N,"1","3","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8i9ql","297.33","512.33","596.67","412.67","340","657","681","475","-0.07","0.22","-0.64","-0.07","1336.22","12554.89","9137.56","2690.89","OK"
"8i9qu","2.00","5.00","11.33","4.00","2","8","16","6",\N,"-0.47","-0.24","0.00","0.00","8.67","16.89","2.67","OK"
"8i9s9","12.00","27.67","28.67","15.67","17","30","33","23","0.67","-0.63","-0.62","0.63","16.89","6.89","22.89","27.56","OK"
"8i9sm","2.33","2.00","2.67","2.00","4","2","4","3","0.38",\N,"0.71","0.00","2.00","0.00","0.89","0.67","OK"
"8i9t0",\N,"1.00","1.00","1.00",\N,"1","1","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8i9tt","2.00","4.00","5.67","1.67","3","6","9","2","0.00","0.00","-0.53","-0.71","1.00","2.67","11.56","0.22","OK"
"8i9u6","1.00","1.00","1.00","2.00","1","1","1","2",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8i9vn","33.67","37.33","65.33","93.00","41","52","78","110","0.43","0.69","0.61","-0.69","49.56","108.22","82.89","452.67","OK"
"8i9ws","57.00","122.00","26.00","26.50","113","122","51","51","0.00",\N,"0.00","0.00","3660.25","0.00","625.00","600.25","Fraud"
"8i9xb","3.00","4.67","4.67","2.67","4","8","7","4","0.00","0.71","-0.24","0.71","1.00","5.56","4.22","0.89","OK"
"8i9z5","3.00","4.00","4.33","9.67","5","6","7","15","0.00","0.00","0.24","0.57","20.25","2.67","4.22","14.89","OK"
"8i9z6","1.00","1.00","1.00","2.00","1","1","1","2",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8i9z7","1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8i9zb","3.67","3.33","4.33","6.00","6","4","7","7","-0.24","0.71","0.24","0.00","5.56","0.22","4.22","0.67","OK"
"8i9zp","36.67","52.67","69.33","85.00","45","57","88","91","-0.26","0.65","0.60","-0.60","52.67","9.56","180.22","42.00","OK"
"8i9zy","1.00","1.50","1.00","2.50","1","2","1","4",\N,"0.00",\N,"0.00","0.25","0.25","0.00","2.25","OK"
"8ia0j","1.50","1.67","4.50","3.33","2","2","6","4","0.00","-0.71","0.00","-0.71","0.25","0.22","2.25","0.89","OK"
"8ia0n","2.00","4.00","2.00","1.00","3","5","3","1","0.00","0.00","0.00",\N,"1.00","0.67","0.67","0.00","OK"
"8ia11","3.00","2.00","2.33","4.50","3","3","3","5",\N,"0.00","0.71","0.00","0.00","0.67","0.22","0.25","OK"
"8ia16","10.67","18.67","17.00","15.00","13","20","20","23","-0.63","-0.38","0.00","0.47","5.56","1.56","6.00","34.67","OK"
"8ia19","1.00","2.00","1.00",\N,"1","2","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8ia1e",\N,"1.00","1.67","1.50",\N,"1","3","2",\N,\N,"0.71","0.00",\N,"0.00","0.89","0.25","OK"
"8ia25",\N,\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ia51",\N,"3.00","1.00","1.33",\N,"5","1","2",\N,"0.00",\N,"0.71","0.00","4.00","0.00","0.22","OK"
"8ia54",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ia62","1.00","1.00","1.00","1.50","1","1","1","2",\N,\N,\N,"0.00","0.00","0.00","0.00","0.25","OK"
"8ia6z","1.50","3.33","3.00","7.33","2","4","6","9","0.00","-0.71","0.60","0.38","1.00","0.89","4.67","1.56","OK"
"8ia7h","1.67","1.67","5.00","7.00","3","3","8","10","0.71","0.71","0.00","0.60","1.56","0.89","6.00","4.67","OK"
"8ia7p","3.33","4.33","3.00","7.67","5","5","4","10","-0.53","0.71","0.00","0.53","2.89","0.22","0.67","2.89","OK"
"8ia7z","1.00","1.00",\N,"1.50","1","1",\N,"2",\N,\N,\N,"0.00","0.00","0.00",\N,"0.25","OK"
"8ia80","50.50","197.00","152.00","118.00","100","197","254","118","0.00",\N,"0.00",\N,"3192.25","0.00","10404.00","0.00","OK"
"8ia8k",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ia8u","5.67","6.33","13.67","16.00","8","8","17","18","0.53","-0.53","-0.67","-0.60","8.67","2.89","16.22","4.67","OK"
"8ia99",\N,\N,"2.00","1.00",\N,\N,"2","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8ia9b","5.00","4.33","1.50","6.67","5","10","2","8",\N,"0.67","0.00","-0.71","0.00","16.22","0.25","3.56","OK"
"8ia9d","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ia9m","8.00","15.67","14.00","19.00","12","20","20","34","-0.38","-0.14","0.00","0.70","18.00","13.56","24.00","112.67","OK"
"8ia9n",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8iaa6","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8iaar","1.00","1.33","2.33","2.67","1","2","3","4",\N,"0.71","-0.71","-0.38","0.00","0.22","0.89","1.56","OK"
"8iaay","7.00","9.67","7.00","12.33","11","15","8","14","0.00","0.24","0.00","0.38","6.22","16.89","0.67","1.56","OK"
"8iaaz","1.00",\N,"3.00","5.50","1",\N,"5","8",\N,\N,"0.00","0.00","0.00",\N,"4.00","6.25","OK"
"8iab9","19.67","15.00","8.67","19.33","24","17","9","25","0.29","-0.60","-0.71","0.67","17.56","4.67","0.22","16.22","OK"
"8iabd","2.67","5.00","5.00","7.33","3","8","10","11","-0.71","0.60","0.67","-0.29","0.22","4.67","12.67","10.89","OK"
"8iabk","1.00","1.00","1.00","2.50","1","1","1","4",\N,\N,\N,"0.00","0.00","0.00","0.00","2.25","OK"
"8iabp","6.33","5.00","1.33","4.33","8","7","2","11","0.38","-0.60","0.71","0.71","1.56","4.67","0.22","22.22","OK"
"8iac5",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iac6","12.00","24.33","36.67","39.00","25","32","47","47","0.65","0.56","-0.22","0.00","82.89","30.89","81.56","42.67","OK"
"8iact",\N,"2.33","2.00","3.33",\N,"5","4","5",\N,"0.71","0.71","0.38",\N,"3.56","2.00","1.56","OK"
"8iadk","11.00","2.00",\N,"22.00","19","2",\N,"22","0.00",\N,\N,\N,"121.00","0.00",\N,"0.00","OK"
"8iadn",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iadr","764.33","1122.00","1192.00","1678.00","857","1168","1322","1785","-0.09","-0.62","-0.68","-0.05","7072.67","2594.00","25730.67","7852.67","Observation"
"8iadt","188.00","123.00","134.00","219.33","202","163","200","254","-0.60","-0.64","0.65","-0.50","693.56","2090.67","2220.67","1200.89","OK"
"8iae2",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8iae4",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8iaeq",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8iafg","4.00","5.50","3.67","8.33","6","8","8","11","0.00","0.00","0.65","-0.65","2.67","6.25","9.56","9.56","OK"
"8iafi","22.00","15.00","15.33","26.00","22","41","42","60",\N,"0.70","0.70","0.54","0.00","338.67","356.22","610.67","OK"
"8iagk","2.50","3.00","8.33","15.00","3","5","11","18","0.00","0.00","-0.38","0.60","0.89","2.67","6.22","4.67","OK"
"8iagn",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8iagp","4.00","1.00","1.50","2.00","4","1","2","3",\N,\N,"0.00","0.00","0.00","0.00","0.25","0.67","OK"
"8iagv","2.50","3.33","2.33","4.67","3","7","3","6","0.00","0.63","-0.71","-0.38","4.00","6.89","0.89","1.56","OK"
"8iah0","3.50","1.33","2.00",\N,"5","2","3",\N,"0.00","0.71","0.00",\N,"2.25","0.22","1.00",\N,"OK"
"8iaim","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8iaj2","3.33","13.00","17.00","34.00","4","19","21","42","0.71","0.60","0.00","0.24","3.56","18.67","10.67","38.00","OK"
"8iajv",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8iak0","8.50","13.00","8.00","17.50","11","14","11","18","0.00","0.00","0.00","0.00","12.25","1.00","9.00","0.25","OK"
"8iaks","1.00","1.00",\N,"5.00","1","1",\N,"5",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8ial7","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ialk","2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ialy","19.67","36.67","31.00","20.67","25","53","46","35","-0.65","-0.04","0.38","0.59","44.22","181.56","126.00","106.89","OK"
"8iam0","1.00","3.00","3.00","1.50","1","3","5","2",\N,\N,"0.00","0.00","0.25","0.00","4.00","0.25","OK"
"8iam4","2.00","1.33","1.50","1.00","2","2","2","1",\N,"0.71","0.00",\N,"0.00","0.22","0.25","0.00","OK"
"8iamd","1364.00","990.00","830.00","974.67","1636","1364","866","1246","-0.50","0.70","-0.71","0.65","89582.89","70034.00","2450.67","37536.89","Observation"
"8iaml","1.00","1.00",\N,"1.50","1","1",\N,"2",\N,\N,\N,"0.00","0.25","0.00",\N,"0.25","OK"
"8iaob",\N,\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iaps","1.00",\N,\N,"1.00","1",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8iaqk",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iaqp","4.00","1.50","3.33","2.67","4","2","4","4",\N,"0.00","-0.71","-0.38","2.25","0.25","0.89","1.56","OK"
"8iaqy",\N,\N,\N,"1.50",\N,\N,\N,"2",\N,\N,\N,"0.00",\N,\N,\N,"0.25","OK"
"8iar6",\N,\N,"1.50","2.00",\N,\N,"2","2",\N,\N,"0.00",\N,"0.00",\N,"0.25","0.00","OK"
"8iark","1.50","2.00","3.33","2.50","2","2","4","4","0.00",\N,"0.71","0.00","0.25","0.00","0.22","2.25","OK"
"8iaru","6.00","6.00",\N,"2.00","6","11",\N,"3",\N,"0.00",\N,"0.00","0.00","25.00",\N,"0.67","OK"
"8iasq","1.00","3.00","3.00","3.00","1","5","3","3",\N,"0.00",\N,\N,"0.00","4.00","0.00","0.00","OK"
"8iasz","41.67","41.67","72.00","175.33","55","59","95","188","0.38","-0.45","0.17","0.20","104.22","280.89","324.67","96.89","Observation"
"8iata","13.33","12.00","14.67","33.33","14","12","18","36","0.71",\N,"-0.67","0.71","0.22","0.00","16.22","3.56","OK"
"8iatv","13.00","7.67","19.33","29.33","17","15","28","38","-0.69","0.43","-0.62","-0.70","14.89","29.56","91.56","133.56","OK"
"8iau4","2.67","3.67","3.67","5.50","4","4","6","8","0.71","-0.71","0.53","0.00","2.67","0.22","2.89","6.25","OK"
"8iau5","1.00","2.67","3.67","4.00","1","3","5","4",\N,"-0.71","-0.38",\N,"0.00","0.22","1.56","0.00","OK"
"8iau7","4.00","2.33","4.50","2.33","7","4","5","3","0.00","0.38","0.00","-0.71","4.00","1.56","0.25","0.89","OK"
"8iauu","758.67","513.00","799.67","1463.67","882","575","897","1541","0.52","0.71","-0.59","0.41","12922.89","1922.67","11009.56","3312.89","OK"
"8iavq","299.00","436.67","318.33","209.67","393","636","423","256","0.41","0.04","0.15","-0.13","4500.67","25883.56","6768.22","1541.56","OK"
"8iavx","19.00","18.00",\N,"30.00","19","18",\N,"48",\N,\N,\N,"-0.41","0.00","0.00",\N,"292.67","OK"
"8iawe",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8iawh","2.33",\N,"3.67","2.33","4",\N,"6","3","0.38",\N,"0.53","0.71","2.89",\N,"2.89","0.22","OK"
"8iaxa","1.00","1.00","1.00",\N,"1","1","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8iaxj","1944.33","2724.67","3916.33","4614.00","2236","2940","4165","4970","0.43","0.71","-0.33","-0.30","65124.22","23184.89","51568.22","103058.67","Fraud"
"8iayy",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iazm","25.00","39.67","55.00","81.33","31","54","70","95","-0.27","0.59","-0.12","0.57","40.67","106.89","160.67","97.56","OK"
"8ib0l","24.00","46.33","55.33","42.33","28","60","66","50","0.47","0.70","0.24","0.69","13.56","93.56","67.56","29.56","OK"
"8ib0m",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ib12","3.00","3.00","4.33","3.67","4","3","5","6","-0.71",\N,"-0.71","0.53","0.22","0.00","0.89","2.89","OK"
"8ib14",\N,"3.00","1.00","1.00",\N,"3","1","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8ib16","6.67","29.67","26.33","20.67","7","38","33","26","-0.71","0.69","-0.17","0.24","0.67","34.89","32.89","16.89","OK"
"8ib1i","1.00",\N,\N,"1.00","1",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ib1j","1.00",\N,\N,"1.00","1",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ib1t","1.00","1.00","2.67","1.00","1","1","3","1",\N,\N,"-0.71",\N,"0.00","0.00","0.22","0.00","OK"
"8ib1v","1.00",\N,\N,"1.00","1",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ib1x",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ib25","3.00","2.00","1.33","4.00","4","2","2","6","0.00",\N,"0.71","0.71","2.00","0.00","0.22","2.00","OK"
"8ib26","1.00","1.50","1.50","1.33","1","2","2","2",\N,"0.00","0.00","0.71","0.00","0.25","0.25","0.22","OK"
"8ib2d",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ib2w","2.00","4.67","2.33","3.50","4","6","4","4","0.71","0.71","0.38","0.00","1.56","0.89","1.56","0.25","OK"
"8ib34","1.00",\N,\N,"2.00","1",\N,\N,"2",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ib46","1.00",\N,\N,"1.00","1",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ib4v",\N,"2.00",\N,"1.00",\N,"2",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8ib4y","1.00","1.50","7.00","4.00","1","2","7","6",\N,"0.00",\N,"0.00","0.00","0.25","0.00","4.00","OK"
"8ib4z","26.67","42.33","36.00","62.33","27","60","44","84","-0.71","0.63","-0.21","0.29","0.22","160.22","48.67","272.22","OK"
"8ib56","98.33","126.00","172.67","291.33","126","168","234","343","0.67","0.18","0.36","0.66","502.89","1074.67","2121.56","1354.89","OK"
"8ib5i","116.67","204.00","217.67","106.33","143","231","243","127","-0.62","0.28","-0.02","0.22","928.67","424.67","433.56","256.22","OK"
"8ib63",\N,\N,"2.00","1.00",\N,\N,"2","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8ib6f",\N,"1.00",\N,"4.00",\N,"1",\N,"4",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8ib6i",\N,"2.00","1.00","1.00",\N,"3","1","1",\N,"0.00",\N,\N,\N,"1.00","0.00","0.00","OK"
"8ib6x","26.67","42.67","39.67","42.33","29","55","41","48","-0.24","-0.49","-0.71","0.11","4.67","149.56","3.56","20.22","OK"
"8ib7h","3.00","1.50","1.67","6.33","5","2","2","9","0.00","0.00","-0.71","0.24","4.00","0.25","0.22","4.22","OK"
"8ib7i",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ib9m",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ib9o",\N,"3.00",\N,\N,\N,"3",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ib9v","1.00",\N,\N,"1.00","1",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ibah","90.67","177.33","172.33","200.00","94","209","185","219","-0.17","0.49","0.35","-0.33","14.22","538.89","90.89","302.00","OK"
"8ibam",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ibay",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ibbr","3.50","4.33","5.33","7.00","4","6","6","9","0.00","0.38","-0.71","-0.60","2.67","1.56","0.89","4.67","OK"
"8ibbv",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ibcb",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ibcv","4.00","5.33","8.33","6.67","8","8","9","8","0.71","0.24","-0.71","-0.38","9.56","4.22","0.89","1.56","OK"
"8ibdg","8.67","10.00","16.33","24.00","12","13","23","31","0.38","0.60","0.09","0.00","6.22","4.67","28.22","32.67","OK"
"8ibdl","1.50","1.50","2.00",\N,"2","2","3",\N,"0.00","0.00","0.00",\N,"0.25","0.25","1.00",\N,"OK"
"8ibdm","164.00","183.00","261.33","396.33","208","198","300","525","-0.23","0.38","-0.46","0.24","2712.89","126.00","1430.22","9813.56","OK"
"8iber",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ibf5",\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8ibfa",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ibg2","2.00","2.67","3.00","1.50","2","4","4","2",\N,"0.71","0.00","0.00","0.00","0.89","0.67","0.25","OK"
"8ibg6","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ibgj",\N,"2.00","1.00","1.33",\N,"3","1","2",\N,"0.00",\N,"0.71",\N,"1.00","0.00","0.22","OK"
"8ibgo","3.00",\N,"1.00","1.00","3",\N,"1","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8ibgx","2.50","4.50","5.33","6.33","3","6","6","9","0.00","0.00","0.71","0.24","1.56","2.25","0.22","4.22","OK"
"8ibhn","1.00","1.00","1.50","1.00","1","1","2","1",\N,\N,"0.00",\N,"0.00","0.00","0.25","0.00","OK"
"8ibid","1.00","1.33",\N,"1.33","1","2",\N,"2",\N,"0.71",\N,"0.71","0.00","0.22",\N,"0.22","OK"
"8ibiw",\N,\N,"5.00","2.00",\N,\N,"5","2",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8ibjf","28.67","26.67","36.33","50.67","32","32","38","57","-0.67","-0.56","0.38","-0.33","6.00","30.89","1.56","33.56","OK"
"8ibjo","5.33","9.00","4.33","7.33","8","23","6","14","0.71","0.69","0.38","0.71","3.56","98.67","1.56","22.22","OK"
"8ibke","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ibkr","58.67","98.33","116.00","54.67","72","126","183","60","0.62","0.43","0.68","-0.11","108.22","420.22","2264.67","20.22","Fraud"
"8ibl1",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ibmd","1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8ibmq",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ibmx",\N,"1.50","1.00","1.50",\N,"2","1","2",\N,"0.00",\N,"0.00",\N,"0.25","0.00","0.25","OK"
"8ibn2",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ibnz",\N,\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ibo7","1.00","1.00","1.00","1.00","1","1","1","1",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8ibop","1.00","1.00","2.00","1.00","1","1","3","1",\N,\N,"0.00",\N,"0.00","0.00","1.00","0.00","OK"
"8ibp0","13.00","18.00","7.50","5.50","13","18","14","9",\N,\N,"0.00","0.00","0.00","0.00","42.25","12.25","OK"
"8ibp7","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ibp9","3.50","2.00","3.00","1.00","6","3","5","1","0.00","0.00","0.00",\N,"6.25","1.00","4.00","0.00","OK"
"8ibpi","1.00","1.00","1.00",\N,"1","1","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8ibr7",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8ibt9","2.00","2.00","2.67","5.00","2","2","4","7",\N,\N,"0.71","0.00","0.25","0.00","0.89","2.67","OK"
"8ibtd",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8ibub","1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8ibug","12.67","7.00","9.33","7.00","26","9","12","12","0.71","0.00","0.24","0.67","80.89","2.67","4.22","12.67","OK"
"8ibum","3.33","3.33","8.67","12.33","5","6","11","16","0.38","0.24","-0.24","-0.68","1.56","4.22","4.22","20.22","OK"
"8ibup","31.00","35.33","62.67","68.00","40","43","65","76","-0.69","0.56","-0.71","0.47","193.56","30.89","10.89","34.67","OK"
"8ibv4","89.33","156.33","192.33","297.33","122","218","274","442","-0.62","-0.63","-0.61","-0.60","2382.89","4761.56","8094.89","24674.89","OK"
"8ibw8","18.67","19.33","39.67","92.33","26","26","60","136","-0.29","-0.38","0.25","0.56","88.67","38.89","244.22","1001.56","OK"
"8ibxb","15.67","11.50","11.67","12.67","19","14","20","17","0.38","0.00","0.15","0.65","6.22","6.25","42.89","9.56","OK"
"8ic07","2.67","5.00","7.67","3.33","4","9","12","6","0.71","0.71","-0.14","0.71","3.56","8.00","13.56","3.56","OK"
"8ic0m","80.33","102.33","112.67","155.33","83","132","146","177","-0.65","0.65","0.33","-0.21","44.22","448.22","636.22","356.22","OK"
"8ic0y","5.00","5.33","6.33","10.67","9","9","9","14","0.00","-0.29","0.71","-0.17","13.56","10.89","3.56","8.22","OK"
"8ic1s","1.50","2.00","1.00","1.67","2","3","1","3","0.00","0.00",\N,"0.71","1.00","0.67","0.00","0.89","OK"
"8ic1t","7.33","14.33","13.33","13.00","9","17","15","14","-0.53","0.71","0.38","0.00","2.89","3.56","1.56","0.67","OK"
"8ic1x","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ic26","60.00","58.00","76.00","117.00","68","67","85","134","-0.21","0.69","0.42","0.45","78.00","40.67","44.67","158.00","OK"
"8ic2e",\N,\N,"1.00","2.00",\N,\N,"1","2",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8ic2q",\N,"1.00","2.00",\N,\N,"1","2",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8ic3a","1.00","2.00","2.00","2.67","1","2","3","4",\N,\N,"0.00","-0.38","0.00","0.00","1.00","1.56","OK"
"8ic3g",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ic3o","5.00","3.00","9.00","6.00","5","4","14","7",\N,"0.00","0.38","0.00","1.00","0.67","14.00","1.00","OK"
"8ic3r",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ic3w","1.00","1.00","1.00","1.00","1","1","1","1",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8ic46","3.00","3.00","2.00","4.67","4","5","3","5","0.00","0.71","0.00","-0.71","1.00","2.00","0.67","0.22","OK"
"8ic4i","2.00","1.00","1.00","5.00","4","1","1","6","0.71",\N,\N,"0.00","2.00","0.00","0.00","0.67","OK"
"8ic4v","49.33","74.67","87.67","111.00","63","93","114","137","-0.54","-0.63","-0.65","0.07","272.67","421.56","926.89","434.00","OK"
"8ic50",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ic51",\N,\N,\N,"2.00",\N,\N,\N,"3",\N,\N,\N,"0.00",\N,\N,\N,"0.67","OK"
"8ic55",\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8ic56","133.00","210.33","267.33","390.67","156","263","318","419","0.71","0.68","0.63","0.32","860.22","1397.56","1316.22","461.56","OK"
"8ic59",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ic5b","1.00","1.00","1.33","2.00","1","1","2","2",\N,\N,"0.71",\N,"0.00","0.00","0.22","0.00","OK"
"8ic6b","5.00","7.67","7.67","5.33","11","9","10","8","0.60","-0.71","0.53","-0.38","18.67","3.56","2.89","6.22","OK"
"8ic6d","1.00","1.00","1.00","2.00","1","1","1","2",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8ic6r",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ic78",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ic7z","1.00","1.00",\N,"1.00","1","1",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
