"partnerid","AvgClickAtMorning","AvgClickAtAfternoon","AvgClickAtEvening","AvgClickAtNight","MaxClickAtMorning","MaxClickAtAfternoon","MaxClickAtEvening","MaxClickAtNight","SkewAtMorning","SkewAtAfternoon","SkewAtEvening","SkewAtNight","TimeatVarianceAtMorning","TimeatVarianceAtAfternoon","TimeatVarianceAtEvening","TimeatVarianceAtNight","status"
"8i9tt","1.00","2.33","4.67","1.33","1","4","9","2",\N,"0.38","0.65","0.71","0.00","1.56","9.56","0.22","OK"
"8i9u6",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8i9uj",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8i9vn","3.00","7.33","4.67","6.67","7","11","5","13","0.71","0.17","-0.71","0.20","8.00","8.22","0.22","24.22","OK"
"8i9ws","88.33","117.00","146.00","292.33","121","142","219","334","-0.32","-0.56","-0.05","-0.39","1337.56","680.67","3652.67","1529.56","Fraud"
"8i9xb","5.50","2.67","3.67","1.50","8","5","5","2","0.00","0.53","-0.38","0.00","6.25","2.89","1.56","0.25","OK"
"8i9z5","2.00","2.50","4.00","6.00","3","3","5","8","0.00","0.00","0.00","0.71","0.89","0.25","0.67","2.00","OK"
"8i9z6","1.00",\N,"2.00","1.00","1",\N,"4","1",\N,\N,"0.71",\N,"0.00",\N,"2.00","0.00","OK"
"8i9z7",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8i9zb","2.50","1.50","4.67","8.00","4","2","6","13","0.00","0.00","0.71","0.67","9.00","0.25","0.89","12.67","OK"
"8i9zg",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8i9zp","23.33","46.33","40.33","64.33","43","53","51","85","0.68","0.62","0.67","-0.06","141.56","22.89","57.56","294.22","OK"
"8i9zy","5.00",\N,"1.00","2.00","8",\N,"1","3","0.00",\N,\N,"0.00","6.25",\N,"0.00","0.67","OK"
"8ia0j",\N,"2.67","5.00","4.33",\N,"6","5","10",\N,"0.71",\N,"0.67",\N,"5.56","0.00","16.22","OK"
"8ia11","1.50","4.67","4.67","1.33","2","10","5","2","0.00","0.57","-0.71","0.71","0.25","14.89","0.22","0.22","OK"
"8ia16","9.00","18.67","11.33","20.67","11","23","12","25","-0.60","-0.62","0.71","-0.62","6.89","22.89","0.22","22.89","OK"
"8ia19","1.00","1.00","1.50","1.00","1","1","2","1",\N,\N,"0.00",\N,"0.00","0.00","0.25","0.00","OK"
"8ia1e","1.00",\N,"1.00","2.00","1",\N,"1","3",\N,\N,\N,"0.00","0.22",\N,"0.00","0.67","OK"
"8ia51","1.00","4.33","4.33","3.00","1","7","7","4",\N,"-0.38","0.24","0.00","0.00","6.22","4.22","1.00","OK"
"8ia5g",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ia62","3.00","2.67","3.00","2.33","5","4","5","3","0.00","-0.38","0.00","0.71","2.00","1.56","2.67","0.22","OK"
"8ia6z",\N,"1.00","3.00","2.00",\N,"1","3","2",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8ia7h","1.00","5.67","3.67","3.33","1","6","5","4",\N,"-0.71","0.71","-0.71","0.00","0.22","0.89","0.89","OK"
"8ia7p","1.50","4.00","1.33","5.00","2","4","2","7","0.00",\N,"0.71","0.00","2.00","0.00","0.22","4.00","OK"
"8ia7z","1.00","2.00",\N,"1.00","1","2",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8ia80","40.00","61.00","46.67","83.67","42","78","72","114","-0.60","0.45","0.61","0.65","16.22","158.00","331.56","468.22","OK"
"8ia8k","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ia8u","9.00","12.33","8.67","13.00","13","16","12","15","0.00","-0.57","0.71","-0.71","10.67","14.89","5.56","8.00","OK"
"8ia99","1.00","1.00",\N,"1.00","1","1",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8ia9b","3.00","4.67","4.50","3.00","3","8","6","3",\N,"0.71","0.00",\N,"0.00","5.56","2.25","0.00","OK"
"8ia9m","24.50","38.50","31.00","61.00","34","40","31","67","0.00","0.00",\N,"0.00","64.00","2.25","0.00","36.00","OK"
"8ia9n",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iaa0",\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8iaa6",\N,"1.00","1.33","1.00",\N,"1","2","1",\N,\N,"0.71",\N,\N,"0.00","0.22","0.00","OK"
"8iaar","15.00","21.00","35.00","37.00","15","23","41","37",\N,"0.00","0.00",\N,"0.00","4.00","36.00","0.00","OK"
"8iaay","4.00","7.67","6.33","14.33","6","12","9","17","-0.60","-0.14","0.24","0.24","0.22","13.56","4.22","4.22","OK"
"8iaaz","1.00","1.00","1.50","1.67","1","1","2","3",\N,\N,"0.00","0.71","0.00","0.00","0.25","0.89","OK"
"8iab9","1.50","1.00",\N,"1.00","2","1",\N,"1","0.00",\N,\N,\N,"0.25","0.00",\N,"0.00","OK"
"8iabd","1.00","1.00","1.00","1.50","1","1","1","2",\N,\N,\N,"0.00","0.00","0.00","0.00","0.25","OK"
"8iabk",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iabp","9.00","14.00","8.00","13.33","10","19","13","15","0.00","0.38","0.67","-0.53","0.89","14.00","12.67","2.89","OK"
"8iac6","18.00","50.33","72.33","72.00","22","56","102","85","0.71","0.11","0.70","-0.57","10.89","20.22","441.56","188.67","OK"
"8iacl","52.00","7.00","47.00","27.00","72","13","91","27","0.00","0.00","0.00",\N,"400.00","36.00","1936.00","0.00","OK"
"8iact","2.33","3.50","4.33","4.00","3","5","5","7","-0.71","0.00","0.71","0.60","0.89","2.25","0.22","4.67","OK"
"8iadl",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iadn","23.67","8.33","14.00","13.00","52","14","15","16","0.38","-0.43","0.00","-0.47","788.67","29.56","1.00","8.67","OK"
"8iadr","1433.33","2459.33","1784.00","2373.33","1653","2620","1930","2504","-0.05","0.71","-0.40","-0.56","28251.56","12907.56","19020.67","18622.89","Observation"
"8iadt","173.67","256.33","199.33","430.33","243","354","214","663","-0.06","0.68","-0.52","0.39","7977.56","4817.56","220.22","30240.89","OK"
"8iadw",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iaem",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8iafg","2.67","4.67","8.33","9.33","3","7","11","21","-0.71","-0.24","0.24","0.70","1.56","4.22","4.22","68.22","OK"
"8iafi","1.00","1.00","1.50","1.00","1","1","2","1",\N,\N,"0.00",\N,"0.00","0.00","0.25","0.00","OK"
"8iagk","2.00","3.50","2.33","4.00","2","4","4","7",\N,"0.00","0.38","0.00","0.25","0.25","1.56","6.00","OK"
"8iagp","1.00","1.00","1.00",\N,"1","1","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8iagv","3.00","6.00","6.00","5.67","5","12","13","11","0.00","0.60","0.69","0.24","0.25","18.67","24.67","16.89","OK"
"8iah0",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8iaim",\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8iaj2","5.33","26.67","23.33","38.33","6","27","35","46","-0.71","-0.71","-0.10","-0.70","9.56","0.22","96.22","102.89","Observation"
"8iajz",\N,\N,"2.00","1.00",\N,\N,"2","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8iaks",\N,"1.50","1.00",\N,\N,"2","1",\N,\N,"0.00",\N,\N,\N,"0.25","0.00",\N,"OK"
"8iaku",\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8ialk","3.00",\N,\N,"1.00","3",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ialy","1.50","2.33","1.50","1.00","2","3","2","1","0.00","0.71","0.00",\N,"0.25","0.22","0.25","0.00","OK"
"8iam0","1.00","1.67","1.50","4.00","1","3","2","6",\N,"0.71","0.00","0.71","0.67","0.89","0.25","2.00","OK"
"8iam4",\N,\N,"4.00",\N,\N,\N,"4",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8iam8",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8iamd","877.67","752.67","538.33","608.33","1333","1233","735","946","0.50","0.70","0.62","0.35","149526.89","115500.22","19899.56","64570.89","Observation"
"8iaq0",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8iaq5",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iaqa",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iaqk","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8iaqm",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8iaqp","1.33","2.00","2.67","4.00","2","2","3","4","0.71",\N,"-0.71",\N,"0.22","0.00","0.22","0.00","OK"
"8iaqy","1.00",\N,\N,"2.00","1",\N,\N,"2",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8iar6","1.00","1.00",\N,"1.00","1","1",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8iark","1.00",\N,"2.00","1.50","1",\N,"2","2",\N,\N,\N,"0.00","0.00",\N,"0.00","0.25","OK"
"8iaru","1.00","1.33","1.67","2.67","1","2","2","3",\N,"0.71","-0.71","-0.71","1.00","0.22","0.22","0.22","OK"
"8iasq","12.67","38.33","20.67","29.67","19","43","29","36","-0.61","0.53","-0.26","0.20","48.22","11.56","54.89","24.22","Fraud"
"8iasz","10.00","12.00","11.00","25.00","10","14","21","68",\N,"0.00","0.19","0.70","29.56","4.00","60.67","926.00","Fraud"
"8iata","15.50","10.00","7.33","40.33","26","10","10","60","0.00",\N,"-0.71","-0.70","110.25","0.00","14.22","697.56","OK"
"8iatv","10.00","7.00","11.00","21.00","16","14","15","23","0.60","0.69","-0.60","0.00","21.56","24.67","18.67","2.67","OK"
"8iau4","4.33","5.33","7.33","9.33","5","6","10","22","-0.71","-0.71","-0.71","0.68","1.56","0.89","14.22","80.89","OK"
"8iau5","3.00","4.00","1.33","4.67","5","5","2","11","0.00","0.00","0.71","0.68","2.67","1.00","0.22","20.22","OK"
"8iau7","1.67","4.00","3.33","3.67","2","5","6","5","-0.71","0.00","0.71","0.71","0.67","0.67","3.56","0.89","OK"
"8iauu","412.33","381.33","334.67","880.33","461","396","400","1002","0.17","-0.66","0.50","0.16","3277.56","300.22","2284.22","9101.56","OK"
"8iavq","197.33","409.33","542.33","290.00","260","474","564","377","-0.63","-0.41","-0.70","0.49","2381.56","3757.56","776.22","4064.67","OK"
"8iavx","1.00","27.50","3.00","5.00","1","28","3","11",\N,"0.00",\N,"0.60","0.00","0.25","0.00","18.67","OK"
"8iawe","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8iawh","1.00","3.67","1.67","1.00","1","5","2","1",\N,"0.71","-0.71",\N,"0.00","0.89","0.22","0.00","OK"
"8iaxa",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8iaxj","2241.33","4281.33","6089.00","6435.33","2324","4376","6314","7152","-0.69","0.69","-0.43","-0.62","58880.89","4504.89","46792.67","634811.56","Fraud"
"8iayp",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8iazm","45.00","86.00","104.33","118.67","49","99","117","145","0.47","0.65","-0.43","0.69","0.67","86.00","146.89","348.22","OK"
"8ib0l","20.00","37.00","56.33","43.00","24","51","61","68","0.71","0.71","0.14","0.63","0.89","98.00","13.56","320.67","OK"
"8ib12","3.00","2.33","3.50","5.00","4","3","5","6","0.00","0.71","0.00","0.00","1.56","0.22","2.25","0.67","OK"
"8ib14",\N,\N,"1.00","2.50",\N,\N,"1","4",\N,\N,\N,"0.00",\N,\N,"0.00","2.25","OK"
"8ib16","7.00","16.33","20.33","16.67","8","22","30","25","0.00","-0.43","0.46","0.58","1.56","29.56","50.89","36.22","OK"
"8ib1j",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ib1t","1.50","1.33","3.67","2.00","2","2","6","2","0.00","0.71","0.53",\N,"0.25","0.22","2.89","0.00","OK"
"8ib1v",\N,"1.50",\N,\N,\N,"2",\N,\N,\N,"0.00",\N,\N,\N,"0.25",\N,\N,"OK"
"8ib25",\N,"1.00","2.00","1.67",\N,"1","2","3",\N,\N,\N,"0.71",\N,"0.00","0.00","0.89","OK"
"8ib26","1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8ib2w","1.00","1.00","1.00","6.00","1","1","1","6",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8ib46","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ib4v",\N,"2.50",\N,"2.50",\N,"4",\N,"3",\N,"0.00",\N,"0.00","0.00","2.25",\N,"0.25","OK"
"8ib4y","2.67","3.33","4.00","4.33","3","8","7","6","-0.71","0.71","0.60","0.38","0.22","10.89","4.67","1.56","OK"
"8ib4z","22.33","42.67","35.67","69.33","27","52","40","73","0.71","0.34","-0.62","-0.68","14.00","49.56","22.89","20.22","OK"
"8ib56","66.67","74.67","126.33","194.67","71","92","130","229","-0.45","0.18","0.63","0.32","9.56","182.89","6.89","677.56","OK"
"8ib58",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8ib5i","96.67","129.00","119.00","120.00","121","153","136","148","0.57","0.70","0.34","-0.38","344.00","288.67","164.67","686.00","OK"
"8ib63",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ib6f",\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8ib6i","1.00",\N,"2.00",\N,"1",\N,"2",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8ib6x","27.00","33.33","40.33","46.67","37","43","45","52","0.67","-0.41","0.53","-0.65","64.89","84.22","11.56","38.22","Observation"
"8ib7g","15.67","6.00","11.00","103.33","44","13","20","159","0.71","0.69","0.60","0.48","713.56","24.67","42.00","1670.89","OK"
"8ib7h","4.00","2.67","4.00","3.67","6","3","6","6","0.00","-0.71","0.00","-0.24","4.00","0.22","4.00","4.22","OK"
"8ib7i","1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8ib8c",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ib9m","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ib9r",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8iba4",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ibah","99.00","175.67","171.33","191.33","105","202","179","208","-0.27","-0.09","-0.15","-0.63","2.67","486.89","42.89","354.89","OK"
"8ibam",\N,"1.00","2.00",\N,\N,"1","2",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8ibbr","3.50","2.67","2.67","7.00","4","6","4","11","0.00","0.71","-0.38","0.47","0.22","5.56","1.56","8.67","OK"
"8ibbv",\N,\N,\N,"1.50",\N,\N,\N,"2",\N,\N,\N,"0.00",\N,\N,\N,"0.25","OK"
"8ibcv","7.00","8.67","17.33","12.67","12","10","25","19","0.00","-0.38","0.33","-0.61","34.67","1.56","33.56","48.22","OK"
"8ibdg","21.67","29.67","46.33","38.33","28","33","55","51","-0.33","-0.17","-0.55","-0.09","50.89","8.22","80.22","112.89","Fraud"
"8ibdl","1.50","1.00","1.00","4.67","2","1","1","6","0.00",\N,\N,"0.71","0.25","0.00","0.00","0.89","OK"
"8ibdm","346.00","411.33","472.33","731.00","378","434","510","870","-0.70","0.58","0.32","0.54","2176.22","267.56","813.56","10202.00","OK"
"8ibdw",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ibf5",\N,\N,"1.00","2.00",\N,\N,"1","2",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8ibg2","1.50","1.00","4.00","4.50","2","1","7","6","0.00",\N,"0.00","0.00","0.00","0.00","9.00","2.25","OK"
"8ibgj",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8ibgo",\N,"1.00","3.00","1.00",\N,"1","3","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8ibgx","2.00","2.33","2.00","3.50","3","3","2","4","0.00","0.71",\N,"0.00","0.22","0.22","0.00","0.25","OK"
"8ibhn",\N,\N,"2.00",\N,\N,\N,"3",\N,\N,\N,"0.00",\N,\N,\N,"1.00",\N,"OK"
"8ibid","5.00","7.33","7.00","9.33","7","12","10","11","0.71","0.53","0.00","0.38","0.22","11.56","6.00","1.56","OK"
"8ibiw","1.00","1.00",\N,"1.00","1","1",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8ibjf","40.00","31.67","34.67","46.67","47","37","39","53","-0.24","0.57","0.65","0.20","60.67","14.89","9.56","24.22","OK"
"8ibjo","4.33","6.33","8.00","4.67","6","8","12","7","-0.53","-0.53","0.47","0.53","2.00","2.89","8.67","2.89","OK"
"8ibkr","270.00","283.50","470.00","606.50","309","332","470","647","0.00","0.00",\N,"0.00","1260.25","2352.25","0.00","1640.25","Fraud"
"8ibkt",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ibmd","1.00",\N,\N,"1.00","1",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ibmg",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ibmq","1.00","1.00",\N,"1.00","1","1",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8ibmx","1.00",\N,"1.50","1.00","1",\N,"2","1",\N,\N,"0.00",\N,"0.00",\N,"0.25","0.00","OK"
"8ibn2",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ibo7","1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8iboj",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ibop","1.00","1.00",\N,"1.50","1","1",\N,"2",\N,\N,\N,"0.00","0.00","0.00",\N,"0.25","OK"
"8ibp9",\N,"1.00","2.00","2.00",\N,"1","2","2",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8ibph",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ibpi",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ibr7","1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8ibt9","3.00","3.00","4.00","7.33","4","4","6","12","0.00","0.00","0.00","0.53","0.67","0.67","2.67","11.56","OK"
"8ibtd","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ibug","5.00","7.67","15.00","7.33","7","15","19","8","0.71","0.43","0.47","-0.71","1.56","29.56","8.67","0.89","OK"
"8ibum","2.33","9.33","10.33","13.67","5","14","17","17","0.71","-0.49","0.62","-0.17","4.67","21.56","22.89","8.22","OK"
"8ibup","30.67","50.00","52.67","52.67","35","51","67","61","0.65","-0.71","0.09","-0.42","32.67","2.00","130.89","62.89","OK"
"8ibv4","149.33","210.67","236.67","366.00","159","260","250","405","-0.12","0.65","0.09","0.60","141.56","1240.89","112.89","788.67","OK"
"8ibw8","32.00","45.67","55.00","109.33","42","53","66","145","0.55","0.71","-0.29","-0.30","62.00","26.89","98.00","1036.22","OK"
"8ibxb","12.00","9.50","19.00",\N,"12","18","19",\N,\N,"0.00",\N,\N,"0.00","72.25","0.00",\N,"OK"
"8iby6",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ic07",\N,"2.00",\N,"1.00",\N,"3",\N,"1",\N,"0.00",\N,\N,\N,"1.00",\N,"0.00","OK"
"8ic0m","67.67","134.33","124.67","160.67","84","147","129","186","-0.52","0.49","-0.14","0.49","448.67","86.22","13.56","344.89","OK"
"8ic0y","3.67","3.00","5.50","8.00","6","3","6","12","0.53",\N,"0.00","-0.38","2.67","0.00","0.25","14.00","OK"
"8ic1e","2.00",\N,"1.00",\N,"2",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8ic1s","2.00","3.00","2.00","1.00","3","3","3","1","0.00",\N,"0.00",\N,"0.67","0.00","1.00","0.00","OK"
"8ic1t","7.67","6.33","7.67","16.33","10","9","9","20","0.53","0.24","-0.71","-0.29","4.67","4.22","3.56","10.89","OK"
"8ic26","68.00","60.67","87.33","143.33","74","71","95","169","-0.67","0.70","0.69","0.02","97.56","53.56","29.56","433.56","OK"
"8ic2a","14.00","19.00","14.00","13.00","14","19","14","13",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8ic2e",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ic3a","1.00","1.00","3.00","1.00","1","1","3","1",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8ic3o","3.33","3.00","6.00","7.00","5","3","8","7","0.38",\N,"0.71",\N,"6.00","0.00","2.00","0.00","OK"
"8ic3w","1.00",\N,"1.00","1.00","1",\N,"1","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8ic46","5.00","5.33","5.67","7.33","10","7","9","11","0.38","0.38","0.71","-0.57","11.56","1.56","5.56","14.89","OK"
"8ic4i","3.00","1.50","2.50","3.00","5","2","3","5","0.00","0.00","0.00","0.00","4.00","0.25","0.25","4.00","OK"
"8ic4v","37.33","50.67","71.33","84.00","47","56","91","95","-0.28","-0.65","-0.15","0.00","110.89","38.22","281.56","80.67","OK"
"8ic51",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ic55",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8ic56","1.00",\N,"2.00","1.67","1",\N,"2","2",\N,\N,\N,"-0.71","0.00",\N,"0.00","0.22","OK"
"8ic59",\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8ic5b","1.00","2.00","1.50",\N,"1","2","2",\N,\N,\N,"0.00",\N,"0.00","0.00","0.25",\N,"OK"
"8ic63",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ic6b","2.33","4.00","6.33","3.00","4","5","9","4","0.38","-0.71","0.24","0.00","1.56","2.00","4.22","0.67","OK"
"8ic6d","1.00","1.00",\N,"4.00","1","1",\N,"4",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8ic78",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ic7z","1.00","2.00","2.00","1.00","1","2","3","1",\N,\N,"0.00",\N,"0.00","0.00","0.67","0.00","OK"
"8ic8g",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ic9a","1.50","1.00",\N,"2.67","2","1",\N,"6","0.00",\N,\N,"0.71","0.25","0.00",\N,"5.56","OK"
"8ic9l","3.67","2.00","3.33","11.00","5","3","6","16","0.71","0.00","0.71","0.00","1.56","0.67","3.56","16.67","OK"
"8ic9x",\N,\N,\N,"2.00",\N,\N,\N,"3",\N,\N,\N,"0.00",\N,\N,\N,"1.00","OK"
"8ica0",\N,\N,"6.00",\N,\N,\N,"6",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ica1","1.00","2.33","4.00","6.00","1","3","6","6",\N,"0.71","0.71",\N,"0.00","0.22","2.00","0.00","OK"
"8icam","2.67","3.00","5.33","4.67","6","5","7","7","0.71","0.00","-0.53","-0.24","8.67","2.67","2.89","4.22","OK"
"8icaw","2.00","3.33","4.00","2.00","3","7","8","4","0.00","0.63","0.71","0.71","0.67","6.89","8.00","2.00","OK"
"8icb3",\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8icb9",\N,"1.00","2.00",\N,\N,"1","2",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8icbb","1.33","3.00","4.33","5.00","2","4","6","8","0.71","0.00","-0.53","0.00","0.22","0.67","2.89","9.00","OK"
"8iccd","13.67","11.67","12.67","16.33","17","15","14","19","-0.67","-0.53","0.71","0.24","22.22","11.56","0.89","4.22","OK"
"8iccn","1.00","4.67","5.67","7.33","1","10","11","15",\N,"0.71","0.57","0.56","0.89","14.22","14.89","30.89","OK"
"8icd5","1.00","2.00",\N,"1.00","1","2",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8icd9",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8icdj","1.00","1.00","3.00","1.00","1","1","3","1",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8ice8","51.67","72.67","118.67","103.33","68","76","145","129","-0.14","-0.17","0.67","-0.05","262.89","8.22","350.89","450.89","OK"
"8icee","2.00","1.33","2.00","2.33","3","2","3","4","0.00","0.71","0.00","0.38","0.67","0.22","0.67","1.56","OK"
"8icef","6.67","15.33","9.33","15.33","14","27","19","27","0.63","0.64","0.46","0.38","26.00","69.56","50.89","76.22","OK"
"8icfe","80.00","116.67","7096.00","126.33","123","213","8229","181","0.69","0.66","-0.67","-0.34","924.67","4713.56","999999.99","2508.22","Observation"
